corp_name,stock_code,rcept_no,per_share_common,yield_common,total_amount
금강공업,14280,20210224800717,40.0,0.8,996621390.0
금강공업,14280,20190214800378,500.0,2.3,2242409250.0
금강공업,14280,20180208800389,500.0,1.7,2242409250.0
금강공업,14280,20170209800424,500.0,1.3,2242409250.0
금강공업,14280,20150212800206,400.0,0.7,1795105750.0
금강공업,14280,20160211800514,400.0,1.0,1795105750.0
금강공업,14280,20140206800210,350.0,2.1,1571454000.0
대신증권,3540,20250306800812,1200.0,7.1,99230366850.0
금강공업,14280,20130214800198,350.0,2.5,1571454000.0
대신증권,3540,20240304800667,1200.0,7.4,82062508800.0
대신증권,3540,20230306800779,1200.0,8.15,80094756000.0
대신증권,3540,20220228801106,1400.0,6.7,94419655600.0
대신증권,3540,20210302800575,1200.0,8.6,80439739200.0
대신증권,3540,20200302800539,1000.0,8.1,69026900000.0
대신증권,3540,20190304800557,620.0,5.16,45530100180.0
효성화학,298000,20200228801150,5000.0,3.4,15888975000.0
효성화학,298000,20190228801195,1000.0,0.7,3177795000.0
원익머트리얼즈,104830,20250225900499,350.0,2.0,4412800000.0
원익머트리얼즈,104830,20240226901201,150.0,0.5,1891200000.0
원익머트리얼즈,104830,20230228900822,800.0,2.7,10086400000.0
원익머트리얼즈,104830,20220228900496,400.0,1.1,5043200000.0
원익머트리얼즈,104830,20210223900152,200.0,0.6,2521600000.0
원익머트리얼즈,104830,20200224900174,150.0,0.5,1891200000.0
원익머트리얼즈,104830,20190306900377,200.0,0.9,2521600000.0
DB손해보험,5830,20250228800702,6800.0,7.0,408295589200.0
DB손해보험,5830,20250206800745,6800.0,7.0,408295589200.0
DB손해보험,5830,20240229800621,5300.0,5.6,318230385700.0
DB손해보험,5830,20240207800734,5300.0,5.6,318230385700.0
DB손해보험,5830,20230207800469,4600.0,6.8,276199957400.0
DB손해보험,5830,20220210800319,3500.0,6.0,210152141500.0
DB손해보험,5830,20210210800644,2200.0,4.9,132095631800.0
DB손해보험,5830,20200130800356,1500.0,2.7,94947510000.0
DB손해보험,5830,20190131800536,2000.0,2.7,126596680000.0
DB손해보험,5830,20180201800673,2300.0,3.2,145586182000.0
DB손해보험,5830,20170202800301,1650.0,2.6,104442261000.0
DB손해보험,5830,20160202800526,1550.0,2.2,98112427000.0
DB손해보험,5830,20150203800563,1450.0,2.6,91782593000.0
DB손해보험,5830,20140128800497,1000.0,1.8,63298340000.0
DB손해보험,5830,20130430800132,1250.0,2.8,79122925000.0
인탑스,49070,20250205900349,150.0,0.9,2376365400.0
인탑스,49070,20240807900252,50.0,0.2,800811450.0
인탑스,49070,20230808900137,50.0,0.1,806459450.0
인탑스,49070,20240202901088,185.0,0.7,2976527900.0
인탑스,49070,20220808900124,250.0,0.9,4074327750.0
인탑스,49070,20230213900627,610.0,2.1,9865695310.0
인탑스,49070,20220210900206,420.0,1.4,6930896280.0
인탑스,49070,20210810900158,50.0,0.2,850355200.0
인탑스,49070,20210208900340,200.0,0.7,3401420800.0
인탑스,49070,20200812900353,50.0,0.4,850355200.0
인탑스,49070,20200210900253,200.0,1.6,3440000000.0
인탑스,49070,20190812900412,50.0,0.3,860000000.0
인탑스,49070,20190212900715,150.0,1.3,2580000000.0
인탑스,49070,20180809900453,50.0,0.6,860000000.0
인탑스,49070,20170811900663,50.0,0.4,860000000.0
인탑스,49070,20180214901160,150.0,1.4,2580000000.0
인탑스,49070,20160805900353,100.0,0.5,860000000.0
인탑스,49070,20170210900333,130.0,1.3,2236000000.0
인탑스,49070,20160215900821,200.0,0.9,1720000000.0
인탑스,49070,20150804900272,150.0,0.8,1290000000.0
인탑스,49070,20150212901000,150.0,1.0,1290000000.0
인탑스,49070,20140804900273,100.0,0.5,860000000.0
인탑스,49070,20140213900092,300.0,1.6,2580000000.0
인탑스,49070,20130802900416,200.0,0.8,1720000000.0
벽산,7210,20250304800980,37.0,1.7,2071329745.0
인탑스,49070,20130225900237,150.0,0.6,1290000000.0
벽산,7210,20240229800643,60.0,2.2,3333623100.0
벽산,7210,20230303800405,25.0,1.2,1416735075.0
벽산,7210,20210225800884,7.0,0.3,396685821.0
벽산,7210,20220225801387,10.0,0.3,566694030.0
벽산,7210,20190226801159,15.0,0.6,873271290.0
벽산,7210,20180302800742,25.0,0.7,1455291900.0
벽산,7210,20170303800565,35.0,0.8,2037198310.0
벽산,7210,20150304800692,68.0,1.2,4025071640.0
벽산,7210,20160304800409,65.0,0.8,3847758850.0
벽산,7210,20140227800182,56.0,2.0,3314332000.0
벽산,7210,20130305800628,130.0,6.2,1861952800.0
아이앤씨,52860,20200409900182,100.0,1.9,1700977900.0
메지온,140410,20130307901385,25.0,0.14,182234425.0
아이앤씨,52860,20200211900336,100.0,1.9,1700977900.0
한국콜마,161890,20250225800269,720.0,1.3,16995655440.0
한국콜마,161890,20230314801232,500.0,1.17,11440590000.0
한국콜마,161890,20220310801816,415.0,1.01,9495689700.0
한국콜마,161890,20210310800815,345.0,0.7,7894007100.0
한국콜마,161890,20200312802198,330.0,0.7,7550789400.0
한국콜마,161890,20190307801068,330.0,0.5,7374410340.0
한국콜마,161890,20180306800444,300.0,0.4,6331338300.0
한국콜마,161890,20170309801264,250.0,0.4,5275037750.0
한국콜마,161890,20160310800215,200.0,0.2,4220030200.0
한국콜마,161890,20140312800227,105.0,0.38,2045796060.0
한국콜마,161890,20150312800086,160.0,0.36,3376024160.0
한국콜마,161890,20130610800478,105.0,0.3,2045796060.0
우수AMS,66590,20180313901055,30.0,1.2,740074080.0
우리로,46970,20130220900177,25.0,0.4,173500000.0
우수AMS,66590,20161226900204,30.0,1.5,707082960.0
우리산업,215360,20250314900197,180.0,1.8,1643789340.0
우리산업,215360,20240313901883,165.0,1.2,1506806895.0
우리산업,215360,20230316902469,150.0,1.1,1369824450.0
우리산업,215360,20220311901260,130.0,0.6,1187181190.0
우리산업,215360,20210226900427,120.0,0.61,1095859560.0
우리산업,215360,20200221900572,120.0,0.61,1095859560.0
우리산업,215360,20190227901333,100.0,0.28,913216300.0
우리산업,215360,20180315901521,100.0,0.29,913216300.0
우리산업,215360,20170310901092,50.0,0.22,453927100.0
우리산업,215360,20160307900228,50.0,0.18,465433350.0
하츠,66130,20250226900630,140.0,2.5,1681659140.0
하츠,66130,20240227900401,90.0,1.7,1080432990.0
하츠,66130,20230227900488,70.0,1.2,839163500.0
하츠,66130,20220406900507,100.0,1.1,1213208000.0
하츠,66130,20220223900472,100.0,1.1,1213208000.0
하츠,66130,20210223900382,80.0,1.0,971125760.0
하츠,66130,20200225900366,30.0,0.4,366618690.0
하츠,66130,20190221900355,30.0,0.8,366444690.0
하츠,66130,20170223900370,50.0,0.9,630860500.0
하츠,66130,20180227900434,50.0,1.1,631410500.0
하츠,66130,20160225900502,30.0,0.5,378435480.0
하츠,66130,20150225900305,30.0,0.7,378360480.0
하츠,66130,20140219900215,30.0,0.9,376905480.0
하츠,66130,20130222900406,30.0,0.9,376905480.0
아나패스,123860,20190812900220,100.0,0.3,1012770000.0
아나패스,123860,20190304900733,150.0,0.8,1403223000.0
아나패스,123860,20180718900310,100.0,0.6,935482000.0
아나패스,123860,20180305900762,200.0,1.0,1870964000.0
아나패스,123860,20170228900840,200.0,1.4,1870964000.0
아나패스,123860,20160224900603,200.0,1.4,1870964000.0
아나패스,123860,20150223900207,350.0,2.8,3211187000.0
아나패스,123860,20140306900803,200.0,1.7,1834964000.0
아나패스,123860,20130207900045,300.0,2.6,2752347000.0
삼화전기,9470,20250213801056,500.0,1.8,3306910000.0
삼화전기,9470,20230216800526,300.0,2.1,1984146000.0
삼화전기,9470,20240215800670,300.0,1.7,1984146000.0
삼화전기,9470,20220217800299,300.0,1.0,1984146000.0
삼화전기,9470,20210218800526,100.0,0.5,661382000.0
삼화전기,9470,20200218800510,100.0,0.7,661382000.0
삼화전기,9470,20180219800332,70.0,0.5,462967400.0
삼화전기,9470,20190208800474,100.0,0.5,661382000.0
삼화전기,9470,20170210800279,50.0,0.94,330691000.0
삼화전기,9470,20160215800833,30.0,0.6,198414600.0
삼화전기,9470,20150213800299,50.0,1.09,262862000.0
삼화전기,9470,20130222800400,50.0,1.7,330691000.0
삼화전기,9470,20140217800212,50.0,0.9,262862000.0
현대코퍼레이션,11760,20250210801017,700.0,3.6,8407676200.0
현대코퍼레이션,11760,20240205800892,600.0,3.1,7206579600.0
현대코퍼레이션,11760,20230209800721,600.0,3.4,7206579600.0
현대코퍼레이션,11760,20220208800834,600.0,3.6,7206579600.0
현대코퍼레이션,11760,20210209801254,600.0,3.8,7206579600.0
현대코퍼레이션,11760,20200206800700,600.0,3.3,7595379600.0
현대코퍼레이션,11760,20190201800759,600.0,2.2,7595379600.0
현대코퍼레이션,11760,20180208801276,600.0,3.0,7595379600.0
현대코퍼레이션,11760,20170303800779,500.0,2.3,6446641500.0
현대코퍼레이션,11760,20160304800734,750.0,2.8,9918249750.0
현대코퍼레이션,11760,20150303800596,500.0,1.7,11164901000.0
현대코퍼레이션,11760,20140305800654,500.0,1.5,11164901000.0
현대코퍼레이션,11760,20130304800609,500.0,2.4,11164901000.0
포메탈,119500,20250212900659,60.0,2.0,710833920.0
포메탈,119500,20240213900922,60.0,1.6,710833920.0
포메탈,119500,20230214900805,60.0,1.7,710833920.0
포메탈,119500,20220208900797,60.0,1.3,710833920.0
포메탈,119500,20210209900420,60.0,1.4,710833920.0
포메탈,119500,20200221900222,60.0,2.0,710833920.0
포메탈,119500,20200206900433,60.0,2.0,710833920.0
포메탈,119500,20190212900463,60.0,1.7,710833920.0
포메탈,119500,20180208900709,60.0,1.7,710833920.0
포메탈,119500,20170209900583,40.0,0.9,473889280.0
포메탈,119500,20160211900270,30.0,0.9,353916960.0
포메탈,119500,20150210900140,30.0,1.1,243885360.0
포메탈,119500,20140206900118,40.0,1.0,325662840.0
포메탈,119500,20140205900298,40.0,1.0,325662840.0
포메탈,119500,20130207900252,50.0,1.12,454525200.0
포메탈,119500,20130206900466,50.0,1.12,454525200.0
한독크린텍,256150,20250210900999,250.0,4.0,1929496500.0
한독크린텍,256150,20240130900524,250.0,3.3,2001839250.0
한독크린텍,256150,20230203900424,250.0,3.1,2001839250.0
한독크린텍,256150,20220128901160,200.0,1.9,1653770800.0
한독크린텍,256150,20220411900524,200.0,1.9,1653770800.0
한독크린텍,256150,20210201900481,300.0,1.2,1134945000.0
한독크린텍,256150,20200206900404,200.0,1.3,695430000.0
씨엔플러스,115530,20130228900682,50.0,0.6,225913400.0
더존비즈온,12510,20250206800076,477.0,0.7,18693488447.0
더존비즈온,12510,20250331804043,477.0,0.7,18693488447.0
더존비즈온,12510,20240206800110,217.0,0.7,11406084853.0
더존비즈온,12510,20230203800170,123.0,0.3,7195729231.0
더존비즈온,12510,20220209800907,450.0,0.6,16493247239.0
더존비즈온,12510,20210202800049,450.0,0.4,16777045329.0
더존비즈온,12510,20200203800156,470.0,0.6,15349096050.0
더존비즈온,12510,20190129800143,450.0,0.9,13073661000.0
더존비즈온,12510,20180124800063,400.0,1.2,11869032000.0
더존비즈온,12510,20170201800062,290.0,1.4,8605048200.0
더존비즈온,12510,20160125800065,220.0,1.1,6527967600.0
더존비즈온,12510,20150209800133,200.0,2.4,5934516000.0
더존비즈온,12510,20140212800044,150.0,1.38,4083556500.0
더존비즈온,12510,20130226800101,200.0,1.9,5444742000.0
더존비즈온,12510,20130212800032,200.0,1.9,5444742000.0
이엘피,63760,20250217900819,50.0,2.43,424998550.0
이엘피,63760,20240222900280,50.0,1.42,441463000.0
이엘피,63760,20230217900132,60.0,1.69,529755600.0
이엘피,63760,20220408900156,60.0,0.79,529755600.0
이엘피,63760,20220218900357,60.0,0.79,529755600.0
이엘피,63760,20200226901162,120.0,1.05,569003400.0
이엘피,63760,20210218900231,120.0,1.21,529755600.0
이엘피,63760,20190211900528,150.0,1.18,710504250.0
이노와이어리스,73490,20250204901052,120.0,0.6,912461520.0
이노와이어리스,73490,20240123900490,350.0,1.3,2661346100.0
이노와이어리스,73490,20230206900983,350.0,1.0,2358140400.0
이노와이어리스,73490,20220407900385,250.0,0.6,1684386000.0
이노와이어리스,73490,20220124900740,250.0,0.6,1684386000.0
이노와이어리스,73490,20210201901128,250.0,0.4,1684386000.0
이노와이어리스,73490,20200204900543,250.0,0.8,1500625000.0
이노와이어리스,73490,20130214900438,150.0,0.9,900375000.0
이엠넷,123570,20250225900700,60.0,2.56,1281187740.0
이엠넷,123570,20240226901223,50.0,1.42,1067656450.0
이엠넷,123570,20230227900868,90.0,2.13,1938662190.0
이엠넷,123570,20220225900366,200.0,3.16,4370703800.0
이엠넷,123570,20210226900477,50.0,1.24,1092675950.0
이엠넷,123570,20200226900302,30.0,0.86,668282340.0
이엠넷,123570,20180222900630,30.0,0.73,334141170.0
이엠넷,123570,20190226900638,20.0,0.94,445521560.0
이엠넷,123570,20170224900230,20.0,0.44,220000000.0
이엠넷,123570,20160229900181,50.0,0.7,259213900.0
이엠넷,123570,20150302900673,40.0,0.7,209113040.0
이엠넷,123570,20130305900279,90.0,0.8,495000000.0
이엠넷,123570,20140225900415,50.0,0.6,267060100.0
현대리바트,79430,20250211800583,130.0,1.7,2614846260.0
현대리바트,79430,20220214800707,100.0,0.68,2011420200.0
현대리바트,79430,20210208800794,200.0,1.31,4022840400.0
현대리바트,79430,20200211800783,150.0,1.15,3017130300.0
현대리바트,79430,20190211800591,290.0,1.42,5833118580.0
현대리바트,79430,20170208800729,80.0,0.33,1347245600.0
현대리바트,79430,20180207801225,100.0,0.32,2011420200.0
현대리바트,79430,20150213800921,80.0,0.21,1347245600.0
현대리바트,79430,20160211800607,80.0,0.23,1347245600.0
현대리바트,79430,20140207800005,60.0,0.51,1010434200.0
현대리바트,79430,20130314800796,60.0,1.01,1010434200.0
한섬,20000,20250207800477,750.0,5.05,16107745500.0
한섬,20000,20240206800633,750.0,3.86,16477195500.0
한섬,20000,20230207800622,750.0,2.69,16477195500.0
한섬,20000,20220208800267,600.0,1.68,13181756400.0
한섬,20000,20210205800943,450.0,1.5,9886317300.0
한섬,20000,20200210801181,450.0,1.5,9886317300.0
한섬,20000,20190212800767,400.0,1.1,8787837600.0
한섬,20000,20180208801270,350.0,1.1,7689357900.0
한섬,20000,20170209801041,300.0,0.9,6590878200.0
한섬,20000,20160204800811,300.0,0.8,6590878200.0
한섬,20000,20140206800480,300.0,1.0,6590878200.0
한섬,20000,20150205800694,300.0,1.0,6590878200.0
한섬,20000,20130306800250,300.0,1.03,6590878200.0
금호석유화학,11780,20250306800610,2200.0,2.4,57316500100.0
금호석유화학,11780,20240306800917,2900.0,2.1,76485934200.0
금호석유화학,11780,20230308800913,5400.0,3.8,146431579900.0
금호석유화학,11780,20220308801413,10000.0,5.4,280856134300.0
금호석유화학,11780,20210310801160,4200.0,3.0,115812090900.0
금호석유화학,11780,20210309801144,4200.0,3.0,115812090900.0
금호석유화학,11780,20200130800603,1500.0,1.9,40871169700.0
금호석유화학,11780,20190201800653,1350.0,1.6,36686372350.0
금호석유화학,11780,20180201800589,1000.0,1.0,27297837900.0
금호석유화학,11780,20170202800541,800.0,1.0,22095781500.0
금호석유화학,11780,20160204800790,800.0,1.5,22470093500.0
금호석유화학,11780,20150204800301,1500.0,1.8,41999147800.0
금호석유화학,11780,20140205800432,1500.0,1.6,41999147800.0
금호석유화학,11780,20130305800728,2000.0,1.6,55948472300.0
위즈코프,38620,20201229900662,20.0,1.4,702905580.0
위즈코프,38620,20190104900660,20.0,1.6,669480080.0
위즈코프,38620,20201214901084,20.0,1.5,702905580.0
위즈코프,38620,20181211900420,20.0,1.5,669480080.0
위즈코프,38620,20180124900534,20.0,1.3,637657560.0
위즈코프,38620,20171219900296,20.0,1.5,637657560.0
CS홀딩스,590,20230316800690,500.0,0.8,558310500.0
유아이엘,49520,20250124900867,400.0,7.9,8523157600.0
유아이엘,49520,20200130900407,250.0,4.6,5246234000.0
유아이엘,49520,20190712900163,150.0,2.8,3147740400.0
유아이엘,49520,20190129900457,250.0,5.3,5246234000.0
유아이엘,49520,20180713900255,150.0,2.4,3147740400.0
유아이엘,49520,20180130900398,350.0,5.2,7624727600.0
유아이엘,49520,20170710900069,300.0,2.13,3267740400.0
유아이엘,49520,20170131900193,700.0,6.5,7624727600.0
유아이엘,49520,20150204900097,600.0,4.5,5775436800.0
유아이엘,49520,20160204900214,620.0,5.0,5967951360.0
유아이엘,49520,20140205900090,500.0,4.6,5062864000.0
유아이엘,49520,20130204900141,100.0,1.5,1012572800.0
흥구석유,24060,20250205900344,30.0,0.2,436224510.0
흥구석유,24060,20230209900322,150.0,2.6,2181122550.0
흥구석유,24060,20240205901170,50.0,0.6,727040850.0
흥구석유,24060,20220408900413,100.0,1.4,1454081700.0
흥구석유,24060,20220407900519,100.0,1.4,1454081700.0
흥구석유,24060,20220209900317,100.0,1.4,1454081700.0
흥구석유,24060,20200203900405,150.0,2.8,2181122550.0
흥구석유,24060,20210208900303,150.0,2.1,2181122550.0
흥구석유,24060,20190201900382,120.0,4.3,1744898040.0
흥구석유,24060,20180202900345,100.0,3.6,1454081700.0
흥구석유,24060,20170208900241,100.0,3.0,1454081700.0
흥구석유,24060,20160203900246,80.0,2.6,1163265360.0
흥구석유,24060,20150209900349,50.0,2.3,727040850.0
흥구석유,24060,20140206900236,30.0,1.5,436224510.0
흥구석유,24060,20130206900075,30.0,1.9,436224510.0
이랜시스,264850,20250304900660,50.0,1.19,1514730600.0
이랜시스,264850,20240228901152,50.0,1.23,1492520600.0
이랜시스,264850,20230223900305,50.0,1.98,1463550600.0
이랜시스,264850,20220224900270,45.0,1.49,1286475480.0
이랜시스,264850,20200228900784,40.0,2.0,1036420880.0
이랜시스,264850,20210226900216,40.0,1.81,1099139360.0
대창스틸,140520,20240227900600,150.0,5.5,3166175400.0
대창스틸,140520,20250228900809,150.0,7.1,3166175400.0
대창스틸,140520,20230227900547,150.0,4.9,3166175400.0
대창스틸,140520,20210226900773,100.0,4.0,1999859300.0
대창스틸,140520,20220225900850,150.0,4.7,3166175400.0
대창스틸,140520,20200228901027,100.0,4.0,1999859300.0
대창스틸,140520,20190305900290,100.0,3.7,1999859300.0
대창스틸,140520,20180314900261,100.0,2.6,1999859300.0
대창스틸,140520,20170315900882,150.0,3.1,2184900000.0
대창스틸,140520,20160309900224,150.0,3.4,2184900000.0
대창스틸,140520,20141229900244,150.0,4.59,2184900000.0
대창스틸,140520,20141218900116,150.0,5.42,2184900000.0
부국철강,26940,20250213800882,75.0,3.0,1500000000.0
부국철강,26940,20240215800901,75.0,1.7,1500000000.0
부국철강,26940,20230210800712,75.0,2.2,1500000000.0
부국철강,26940,20220210800845,75.0,1.7,1500000000.0
부국철강,26940,20210209800955,75.0,1.7,1500000000.0
부국철강,26940,20200213800433,75.0,1.4,1500000000.0
부국철강,26940,20190213800501,75.0,2.4,1500000000.0
